trial_id,pair_id,trial_number,condition,target_word,duration,clue_giver_start,elapsed_duration,success_duration,success_text_raw,time_to_success,clue_giver_leak,clue_giver_leak_time,success,note
123_223_42_1_20250117_163653_spinach_ground,123_223,42,ground,spinach,25.774149659863944,6.709,19.065149659863945,True,True,16.551000000000002,False,,True,
123_223_43_1_20250117_163709_bacon_ground,123_223,43,ground,bacon,14.79111111111111,3.138,11.65311111111111,True,True,8.886,False,,True,
123_223_45_1_20250117_163800_sushi_board,123_223,45,board,sushi,8.335963718820862,1.284,7.051963718820862,True,True,5.229,False,,True,
123_223_46_1_20250117_163911_bitter_board,123_223,46,board,bitter,69.61342403628117,2.067,67.54642403628117,False,False,,True,65.58099999999999,False,clue_giver_leak_no_guesser_success
123_223_47_1_20250117_163927_movie_board,123_223,47,board,movie,15.27873015873016,1.8,13.478730158730158,True,True,10.815999999999999,False,,True,
123_223_48_1_20250117_164000_trumpet_board,123_223,48,board,trumpet,33.111655328798186,1.632,31.479655328798184,True,True,29.235,False,,True,
123_223_49_1_20250117_164012_blanket_board,123_223,49,board,blanket,10.913378684807256,1.511,9.402378684807257,True,True,7.103000000000001,False,,True,
123_223_50_1_20250117_164038_doughnut_board,123_223,50,board,doughnut,25.123990929705215,1.688,23.435990929705216,True,True,21.215,False,,True,
123_223_51_1_20250117_164054_birthday_board,123_223,51,board,birthday,15.023310657596372,1.907,13.116310657596372,True,True,10.737,False,,True,
123_223_52_1_20250117_164124_tiger_board,123_223,52,board,tiger,28.328344671201815,3.454,24.874344671201815,True,True,22.14,False,,True,
123_223_53_1_20250117_164230_flannel_board,123_223,53,board,flannel,65.31773242630385,1.501,63.81673242630385,False,False,,True,59.704,False,clue_giver_leak_no_guesser_success
123_223_54_1_20250117_164248_river_board,123_223,54,board,river,17.08988662131519,1.266,15.823886621315191,True,True,13.133,False,,True,
158_258_12_1_20250204_142559_gravy_board,158_258,12,board,gravy,69.91528344671202,4.391,65.52428344671202,False,False,,False,,False,
158_258_13_1_20250204_142725_flannel_board,158_258,13,board,flannel,69.96172335600907,4.742,65.21972335600907,False,False,,True,62.205999999999996,False,clue_giver_leak_no_guesser_success
158_258_14_1_20250204_142751_trumpet_board,158_258,14,board,trumpet,25.658049886621317,5.526,20.132049886621317,True,True,14.959,False,,True,
158_258_15_1_20250204_142801_flower_board,158_258,15,board,flower,9.1718820861678,2.601,6.5708820861678,True,True,3.643,False,,True,
158_258_16_1_20250204_142812_movie_board,158_258,16,board,movie,10.797278911564623,3.67,7.127278911564623,True,True,4.526,False,,True,
158_258_17_1_20250204_142834_hamster_board,158_258,17,board,hamster,22.244716553287983,2.323,19.921716553287983,True,True,16.66,False,,True,
158_258_18_1_20250204_142941_spinach_board,158_258,18,board,spinach,65.64281179138322,3.502,62.14081179138322,False,False,,False,,False,
158_258_19_1_20250204_143007_christmas_board,158_258,19,board,christmas,17.159546485260773,4.116,13.043546485260773,True,True,8.464,False,,True,
158_258_20_1_20250204_143034_balloon_board,158_258,20,board,balloon,27.09768707482993,2.71,24.38768707482993,True,True,21.399,False,,True,
158_258_21_1_20250204_143141_bitter_board,158_258,21,board,bitter,66.17687074829932,6.259,59.91787074829932,False,False,,True,57.121,False,clue_giver_leak_no_guesser_success
158_258_23_1_20250204_143223_muscle_ground,158_258,23,ground,muscle,6.501587301587302,1.312,5.189587301587301,True,True,2.596,False,,True,
158_258_24_1_20250204_143231_river_ground,158_258,24,ground,river,7.476825396825397,1.254,6.222825396825398,True,True,3.486,False,,True,
158_258_25_1_20250204_143311_beauty_ground,158_258,25,ground,beauty,39.938321995464854,1.486,38.45232199546486,True,True,31.520999999999997,False,,True,
158_258_26_1_20250204_143323_bacon_ground,158_258,26,ground,bacon,11.3081179138322,1.034,10.2741179138322,True,True,7.842,False,,True,
158_258_27_1_20250204_143429_cologne_ground,158_258,27,ground,cologne,66.22331065759637,1.246,64.97731065759638,False,False,,True,59.431999999999995,False,clue_giver_leak_no_guesser_success
158_258_28_1_20250204_143531_pasta_ground,158_258,28,ground,pasta,16.34684807256236,1.424,14.92284807256236,True,True,12.205,False,,True,
158_258_29_1_20250204_143539_picture_ground,158_258,29,ground,picture,7.314285714285714,0.935,6.3792857142857144,True,True,3.5189999999999997,False,,True,
158_258_30_1_20250204_143548_exam_ground,158_258,30,ground,exam,9.357641723356007,1.741,7.6166417233560075,True,True,4.58,False,,True,
158_258_31_1_20250204_143617_birthday_ground,158_258,31,ground,birthday,27.77106575963719,0.352,27.41906575963719,True,True,24.354,False,,True,
158_258_32_1_20250204_143638_siren_ground,158_258,32,ground,siren,20.317460317460316,1.112,19.205460317460314,True,True,15.281999999999998,False,,True,
158_258_34_1_20250204_143712_puppy_ground,158_258,34,ground,puppy,13.37469387755102,2.609,10.76569387755102,True,True,8.012,False,,True,
158_258_35_1_20250204_143735_doughnut_ground,158_258,35,ground,doughnut,23.73079365079365,3.176,20.55479365079365,True,True,17.783,False,,True,
158_258_36_1_20250204_143800_music_ground,158_258,36,ground,music,23.823673469387757,6.488,17.335673469387757,True,True,14.393,False,,True,
158_258_37_1_20250204_143821_traffic_ground,158_258,37,ground,traffic,20.619319727891156,2.525,18.094319727891158,True,True,14.147,False,,True,
158_258_38_1_20250204_143843_chlorine_ground,158_258,38,ground,chlorine,21.153378684807254,7.591,13.562378684807253,True,True,10.648,False,,True,
158_258_39_1_20250204_143905_soda_ground,158_258,39,ground,soda,18.22766439909297,7.727,10.500664399092969,True,True,7.651999999999999,False,,True,
158_258_40_1_20250204_143919_butter_ground,158_258,40,ground,butter,14.396371882086168,3.673,10.723371882086168,True,True,7.7330000000000005,False,,True,
158_258_41_1_20250204_143936_walnut_ground,158_258,41,ground,walnut,16.99700680272109,5.489,11.508006802721088,True,True,8.265,False,,True,
158_258_42_1_20250204_144023_coffee_ground,158_258,42,ground,coffee,45.60399092970521,7.552,38.05199092970521,True,True,35.761,False,,True,
158_258_43_1_20250204_144046_tiger_ground,158_258,43,ground,tiger,23.26639455782313,6.519,16.747394557823128,True,True,13.825000000000001,False,,True,
158_258_45_1_20250204_144137_blanket_board,158_258,45,board,blanket,16.253968253968253,0.972,15.281968253968254,True,True,12.041,False,,True,
158_258_46_1_20250204_144155_sushi_board,158_258,46,board,sushi,17.69360544217687,1.043,16.65060544217687,True,True,14.363000000000001,False,,True,
158_258_47_1_20250204_144212_leather_board,158_258,47,board,leather,15.696689342403628,1.541,14.155689342403628,True,True,11.091999999999999,False,,True,
158_258_48_1_20250204_144319_hunger_board,158_258,48,board,hunger,67.19854875283447,1.742,65.45654875283446,False,False,,True,59.638000000000005,False,clue_giver_leak_no_guesser_success
158_258_49_1_20250204_144331_sugar_board,158_258,49,board,sugar,11.261678004535147,0.865,10.396678004535147,True,True,7.561,False,,True,
158_258_50_1_20250204_144345_zipper_board,158_258,50,board,zipper,13.165714285714284,1.147,12.018714285714283,True,True,8.996,False,,True,
158_258_51_1_20250204_144403_yellow_board,158_258,51,board,yellow,18.088344671201813,2.005,16.083344671201814,True,True,13.620000000000001,False,,True,
158_258_52_1_20250204_144512_cherry_board,158_258,52,board,cherry,65.06231292517006,0.122,64.94031292517006,False,False,,True,60.668,False,clue_giver_leak_no_guesser_success
158_258_53_1_20250204_144535_jungle_board,158_258,53,board,jungle,21.73387755102041,1.181,20.55287755102041,True,True,17.407999999999998,True,17.281,True,
158_258_54_1_20250204_144543_pillow_board,158_258,54,board,pillow,8.057324263038549,1.479,6.578324263038549,True,True,3.8120000000000003,False,,True,
180_280_12_1_20250221_162009_hunger_board,180_280,12,board,hunger,7.778684807256236,1.823,5.955684807256237,True,True,3.142,False,,True,
180_280_13_1_20250221_162018_leather_board,180_280,13,board,leather,8.196643990929704,1.53,6.666643990929704,True,True,4.137,False,,True,
180_280_14_1_20250221_162026_exam_board,180_280,14,board,exam,7.546485260770975,1.656,5.8904852607709755,True,True,3.1580000000000004,False,,True,
180_280_15_1_20250221_162050_beauty_board,180_280,15,board,beauty,22.941315192743765,0.0,22.941315192743765,True,True,20.893,False,,True,
180_280_16_1_20250221_162103_pasta_board,180_280,16,board,pasta,11.749297052154194,1.49,10.259297052154194,True,True,7.148,False,,True,
180_280_17_1_20250221_162114_blanket_board,180_280,17,board,blanket,10.565079365079365,1.379,9.186079365079365,True,True,6.9190000000000005,False,,True,
180_280_18_1_20250221_162136_traffic_board,180_280,18,board,traffic,11.586757369614512,1.431,10.155757369614513,True,True,7.135000000000001,True,9.262,True,
180_280_19_1_20250221_162229_cologne_board,180_280,19,board,cologne,51.803718820861675,1.365,50.43871882086167,True,True,47.108,False,,True,
180_280_20_1_20250221_162253_chlorine_board,180_280,20,board,chlorine,17.2756462585034,1.962,15.3136462585034,True,True,12.56,False,,True,
180_280_21_1_20250221_162312_trumpet_board,180_280,21,board,trumpet,9.287981859410433,1.608,7.679981859410432,True,True,4.974,False,,True,
180_280_23_1_20250221_162414_tiger_ground,180_280,23,ground,tiger,40.44916099773243,1.431,39.01816099773243,True,True,36.689,False,,True,
180_280_24_1_20250221_162433_soda_ground,180_280,24,ground,soda,18.83138321995465,2.229,16.60238321995465,True,True,13.974,False,,True,
180_280_25_1_20250221_162444_pillow_ground,180_280,25,ground,pillow,10.448979591836734,1.332,9.116979591836733,True,True,6.627,False,,True,
180_280_26_1_20250221_162547_cherry_ground,180_280,26,ground,cherry,62.368798185941046,1.477,60.89179818594105,False,True,56.900000000000006,False,,True,
180_280_27_1_20250221_162640_bitter_ground,180_280,27,ground,bitter,51.57151927437642,1.272,50.29951927437642,True,True,44.748000000000005,False,,True,
180_280_28_1_20250221_162741_spinach_ground,180_280,28,ground,spinach,60.04680272108843,1.027,59.01980272108843,True,True,54.010999999999996,False,,True,
180_280_29_1_20250221_162752_movie_ground,180_280,29,ground,movie,8.661043083900227,1.224,7.437043083900226,True,True,5.248,False,,True,
180_280_30_1_20250221_162759_muscle_ground,180_280,30,ground,muscle,7.082086167800454,1.31,5.772086167800454,True,True,3.2449999999999997,False,,True,
180_280_31_1_20250221_162809_sushi_ground,180_280,31,ground,sushi,8.6378231292517,0.0,8.6378231292517,True,True,5.788,False,,True,
180_280_32_1_20250221_162853_jungle_ground,180_280,32,ground,jungle,43.21233560090703,1.056,42.156335600907035,True,True,39.056000000000004,False,,True,
180_280_34_1_20250221_162919_siren_ground,180_280,34,ground,siren,9.05578231292517,2.224,6.831782312925171,True,True,2.4719999999999995,False,,True,
180_280_35_1_20250221_162947_flower_ground,180_280,35,ground,flower,24.589931972789117,2.451,22.138931972789116,True,True,19.409,False,,True,
180_280_36_1_20250221_162958_picture_ground,180_280,36,ground,picture,11.377777777777778,3.262,8.115777777777778,True,True,4.441000000000001,False,,True,
180_280_37_1_20250221_163019_river_ground,180_280,37,ground,river,16.184308390022675,5.389,10.795308390022676,True,True,8.332,False,,True,
180_280_38_1_20250221_163027_sugar_ground,180_280,38,ground,sugar,7.360725623582766,2.289,5.071725623582767,True,True,2.4119999999999995,False,,True,
180_280_39_1_20250221_163037_music_ground,180_280,39,ground,music,9.566621315192744,3.828,5.738621315192745,True,True,2.2740000000000005,False,,True,
180_280_40_1_20250221_163058_doughnut_ground,180_280,40,ground,doughnut,17.623945578231293,3.085,14.538945578231292,True,True,11.411999999999999,False,,True,
180_280_41_1_20250221_163112_christmas_ground,180_280,41,ground,christmas,13.60689342403628,4.391,9.21589342403628,True,True,4.582000000000001,False,,True,
180_280_42_1_20250221_163136_zipper_ground,180_280,42,ground,zipper,19.969160997732427,0.791,19.178160997732427,True,True,16.259999999999998,False,,True,
180_280_43_1_20250221_163219_balloon_ground,180_280,43,ground,balloon,41.470839002267574,1.882,39.58883900226758,True,True,29.516,False,,True,
180_280_45_1_20250221_163300_birthday_board,180_280,45,board,birthday,8.986122448979591,1.405,7.581122448979591,True,True,4.976999999999999,False,,True,
180_280_46_1_20250221_163313_coffee_board,180_280,46,board,coffee,12.027936507936507,1.147,10.880936507936507,True,True,8.452,False,,True,
180_280_47_1_20250221_163322_puppy_board,180_280,47,board,puppy,8.684263038548753,1.025,7.659263038548753,True,True,5.635999999999999,False,,True,
180_280_48_1_20250221_163332_gravy_board,180_280,48,board,gravy,9.450521541950112,0.932,8.518521541950111,True,True,4.173,False,,True,
180_280_49_1_20250221_163439_flannel_board,180_280,49,board,flannel,66.08399092970521,0.864,65.2199909297052,False,False,,True,60.214000000000006,False,clue_giver_leak_no_guesser_success
180_280_50_1_20250221_163447_bacon_board,180_280,50,board,bacon,7.63936507936508,1.084,6.55536507936508,True,True,3.978,True,5.365,True,
180_280_51_1_20250221_163456_butter_board,180_280,51,board,butter,8.17342403628118,1.815,6.35842403628118,True,True,4.364000000000001,False,,True,
180_280_52_1_20250221_163508_hamster_board,180_280,52,board,hamster,11.586757369614512,1.132,10.454757369614512,True,True,7.959,False,,True,
180_280_53_1_20250221_163517_yellow_board,180_280,53,board,yellow,8.428843537414966,1.475,6.953843537414967,True,True,4.596,False,,True,
180_280_54_1_20250221_163532_walnut_board,180_280,54,board,walnut,14.55891156462585,2.229,12.32991156462585,True,True,8.821000000000002,False,,True,
188_288_12_1_20250228_124559_gravy_ground,188_288,12,ground,gravy,69.82240362811791,2.321,67.50140362811791,False,False,,True,65.302,False,clue_giver_leak_no_guesser_success
188_288_13_1_20250228_124630_tiger_ground,188_288,13,ground,tiger,15.418049886621317,3.03,12.388049886621317,True,True,10.049000000000001,False,,True,
188_288_14_1_20250228_124641_leather_ground,188_288,14,ground,leather,10.448979591836734,1.741,8.707979591836734,True,True,5.691000000000001,False,,True,
188_288_15_1_20250228_124725_cherry_ground,188_288,15,ground,cherry,43.23555555555556,3.894,39.34155555555556,True,True,37.202,False,,True,
188_288_16_1_20250228_124739_balloon_ground,188_288,16,ground,balloon,12.236916099773245,2.122,10.114916099773245,True,True,5.123,False,,True,
188_288_17_1_20250228_124754_pasta_ground,188_288,17,ground,pasta,15.069750566893424,3.74,11.329750566893424,True,True,8.608,False,,True,
188_288_18_1_20250228_124810_siren_ground,188_288,18,ground,siren,14.90721088435374,1.281,13.626210884353739,True,True,11.195,False,,True,
188_288_19_1_20250228_124822_puppy_ground,188_288,19,ground,puppy,10.727619047619047,0.864,9.863619047619046,True,True,7.649,False,,True,
188_288_20_1_20250228_124832_walnut_ground,188_288,20,ground,walnut,9.218321995464851,0.962,8.256321995464852,True,True,5.0040000000000004,False,,True,
188_288_21_1_20250228_124844_pillow_ground,188_288,21,ground,pillow,10.820498866213152,1.36,9.460498866213152,True,True,6.902,False,,True,
188_288_23_1_20250228_124915_movie_ground,188_288,23,ground,movie,11.168798185941045,1.76,9.408798185941045,True,True,7.034000000000001,False,,True,
188_288_24_1_20250228_124921_sugar_ground,188_288,24,ground,sugar,5.944308390022676,1.532,4.412308390022676,True,True,1.839,False,,True,
188_288_25_1_20250228_125024_cologne_ground,188_288,25,ground,cologne,61.41678004535147,2.091,59.32578004535147,True,True,56.716,False,,True,
188_288_26_1_20250228_125032_coffee_ground,188_288,26,ground,coffee,7.685804988662132,1.562,6.1238049886621315,True,True,3.3739999999999997,False,,True,
188_288_27_1_20250228_125039_birthday_ground,188_288,27,ground,birthday,5.758548752834467,1.93,3.8285487528344673,True,True,1.063,False,,True,
188_288_28_1_20250228_125054_blanket_ground,188_288,28,ground,blanket,13.79265306122449,1.667,12.12565306122449,True,True,9.712,False,,True,
188_288_29_1_20250228_125111_jungle_ground,188_288,29,ground,jungle,15.20907029478458,2.645,12.56407029478458,True,True,10.215,False,,True,
188_288_30_1_20250228_125118_muscle_ground,188_288,30,ground,muscle,6.408707482993197,4.317,2.091707482993197,True,True,-2.0410000000000004,False,,True,
188_288_31_1_20250228_125131_music_ground,188_288,31,ground,music,12.67809523809524,2.172,10.50609523809524,True,True,7.9399999999999995,False,,True,
188_288_32_1_20250228_125210_doughnut_ground,188_288,32,ground,doughnut,37.50022675736962,1.175,36.32522675736962,True,True,31.193,False,,True,
188_288_34_1_20250228_125309_bacon_board,188_288,34,board,bacon,9.729160997732428,2.235,7.494160997732429,True,True,5.629,False,,True,
188_288_35_1_20250228_125418_flannel_board,188_288,35,board,flannel,67.82548752834467,1.363,66.46248752834467,False,True,61.663000000000004,True,60.694,False,said_after_timer
188_288_36_1_20250228_125436_spinach_board,188_288,36,board,spinach,17.438185941043084,2.639,14.799185941043085,True,True,12.516,False,,True,
188_288_37_1_20250228_125451_hamster_board,188_288,37,board,hamster,14.32671201814059,1.183,13.14371201814059,True,True,10.112,False,,True,
188_288_38_1_20250228_125504_river_board,188_288,38,board,river,12.027936507936507,1.736,10.291936507936507,True,True,7.848,False,,True,
188_288_39_1_20250228_125531_yellow_board,188_288,39,board,yellow,26.006349206349206,2.237,23.769349206349204,True,True,20.704,False,,True,
188_288_40_1_20250228_125557_soda_board,188_288,40,board,soda,24.91501133786848,3.206,21.709011337868482,True,True,18.658,False,,True,
188_288_41_1_20250228_125615_picture_board,188_288,41,board,picture,13.49079365079365,0.522,12.96879365079365,True,True,11.126,False,,True,
188_288_42_1_20250228_125623_traffic_board,188_288,42,board,traffic,7.592925170068027,1.889,5.703925170068027,True,True,3.311,False,,True,
188_288_43_1_20250228_125631_bitter_board,188_288,43,board,bitter,7.337505668934241,1.642,5.69550566893424,True,True,3.555,False,,True,
188_288_45_1_20250228_125716_chlorine_board,188_288,45,board,chlorine,9.450521541950112,2.191,7.259521541950112,True,True,4.473,False,,True,
188_288_46_1_20250228_125741_trumpet_board,188_288,46,board,trumpet,23.70757369614513,2.07,21.63757369614513,True,True,19.233,False,,True,
188_288_47_1_20250228_125750_flower_board,188_288,47,board,flower,6.362267573696145,0.064,6.298267573696145,True,True,4.143,False,,True,
188_288_48_1_20250228_125758_exam_board,188_288,48,board,exam,7.058866213151927,1.001,6.057866213151927,True,True,4.1080000000000005,False,,True,
188_288_49_1_20250228_125822_sushi_board,188_288,49,board,sushi,23.73079365079365,0.416,23.31479365079365,True,True,20.701999999999998,False,,True,
188_288_50_1_20250228_125919_beauty_board,188_288,50,board,beauty,55.65823129251701,1.358,54.30023129251701,True,True,52.108000000000004,False,,True,
188_288_51_1_20250228_125939_zipper_board,188_288,51,board,zipper,19.086802721088436,1.21,17.876802721088435,True,True,15.919,False,,True,
188_288_52_1_20250228_125959_hunger_board,188_288,52,board,hunger,19.156462585034017,0.905,18.251462585034016,True,True,16.108999999999998,False,,True,
188_288_53_1_20250228_130012_butter_board,188_288,53,board,butter,13.003174603174603,0.0,13.003174603174603,True,True,9.752,False,,True,
188_288_54_1_20250228_130018_christmas_board,188_288,54,board,christmas,4.96907029478458,2.088,2.88107029478458,True,True,0.8719999999999999,False,,True,
